Aug 19, 2015	1.5679	1.5656	1.5700	1.5633	0.11%
Aug 18, 2015	1.5661	1.5586	1.5722	1.5560	0.47%
Aug 17, 2015	1.5587	1.5640	1.5692	1.5577	-0.38%
Aug 14, 2015	1.5646	1.5606	1.5660	1.5586	0.22%
Aug 13, 2015	1.5611	1.5607	1.5639	1.5572	-0.03%
Aug 12, 2015	1.5615	1.5568	1.5661	1.5532	0.27%
Aug 11, 2015	1.5573	1.5586	1.5613	1.5552	-0.09%
Aug 10, 2015	1.5587	1.5490	1.5605	1.5455	0.59%
Aug 07, 2015	1.5496	1.5508	1.5545	1.5422	-0.10%
Aug 06, 2015	1.5512	1.5600	1.5638	1.5466	-0.58%
Aug 05, 2015	1.5602	1.5561	1.5653	1.5524	0.25%
Aug 04, 2015	1.5563	1.5586	1.5636	1.5554	-0.16%
Aug 03, 2015	1.5588	1.5623	1.5648	1.5562	-0.23%
Jul 31, 2015	1.5624	1.5600	1.5679	1.5547	0.15%
Jul 30, 2015	1.5601	1.5595	1.5639	1.5560	-0.02%
Jul 29, 2015	1.5604	1.5611	1.5692	1.5586	-0.04%
Jul 28, 2015	1.5611	1.5556	1.5629	1.5526	0.34%
Jul 27, 2015	1.5558	1.5508	1.5596	1.5489	0.28%
Jul 24, 2015	1.5514	1.5512	1.5527	1.5465	0.00%
Jul 23, 2015	1.5514	1.5614	1.5673	1.5498	-0.64%
Jul 22, 2015	1.5614	1.5557	1.5646	1.5544	0.36%
Jul 21, 2015	1.5558	1.5560	1.5592	1.5527	-0.05%
Jul 20, 2015	1.5566	1.5607	1.5630	1.5536	-0.28%
Jul 17, 2015	1.5609	1.5609	1.5672	1.5554	-0.01%
Jul 16, 2015	1.5610	1.5637	1.5654	1.5557	-0.17%
Jul 15, 2015	1.5637	1.5632	1.5676	1.5575	0.01%
Jul 14, 2015	1.5636	1.5485	1.5644	1.5449	0.95%
Jul 13, 2015	1.5489	1.5503	1.5591	1.5477	-0.24%
Jul 10, 2015	1.5526	1.5379	1.5552	1.5361	0.95%
Jul 09, 2015	1.5380	1.5358	1.5423	1.5341	0.12%
Jul 08, 2015	1.5361	1.5461	1.5468	1.5328	-0.65%
Jul 07, 2015	1.5462	1.5600	1.5610	1.5412	-0.93%
Jul 06, 2015	1.5607	1.5533	1.5634	1.5530	0.23%
Jul 03, 2015	1.5571	1.5607	1.5646	1.5555	-0.24%
Jul 02, 2015	1.5609	1.5613	1.5641	1.5560	-0.06%
Jul 01, 2015	1.5618	1.5708	1.5737	1.5589	-0.59%
Jun 30, 2015	1.5710	1.5737	1.5778	1.5690	-0.18%
Jun 29, 2015	1.5738	1.5692	1.5789	1.5664	-0.09%
Jun 26, 2015	1.5752	1.5744	1.5768	1.5706	0.03%
Jun 25, 2015	1.5747	1.5702	1.5773	1.5674	0.26%
Jun 24, 2015	1.5706	1.5727	1.5806	1.5666	-0.16%
Jun 23, 2015	1.5731	1.5819	1.5833	1.5704	-0.59%
Jun 22, 2015	1.5825	1.5867	1.5912	1.5803	-0.37%
Jun 19, 2015	1.5884	1.5879	1.5897	1.5833	0.02%
Jun 18, 2015	1.5881	1.5831	1.5930	1.5803	0.30%
Jun 17, 2015	1.5833	1.5646	1.5850	1.5623	1.18%
Jun 16, 2015	1.5649	1.5599	1.5657	1.5539	0.31%
Jun 15, 2015	1.5601	1.5561	1.5614	1.5485	0.27%
Jun 12, 2015	1.5559	1.5512	1.5602	1.5465	0.26%
Jun 11, 2015	1.5518	1.5526	1.5538	1.5420	-0.08%
Jun 10, 2015	1.5531	1.5384	1.5554	1.5366	0.94%
Jun 09, 2015	1.5386	1.5348	1.5391	1.5256	0.23%
Jun 08, 2015	1.5350	1.5259	1.5365	1.5219	0.51%
Jun 05, 2015	1.5272	1.5360	1.5371	1.5188	-0.61%
Jun 04, 2015	1.5366	1.5339	1.5442	1.5302	0.16%
Jun 03, 2015	1.5341	1.5342	1.5380	1.5249	-0.02%
Jun 02, 2015	1.5344	1.5200	1.5368	1.5178	0.94%
Jun 01, 2015	1.5201	1.5291	1.5305	1.5168	-0.59%
May 29, 2015	1.5291	1.5314	1.5345	1.5234	-0.16%
May 28, 2015	1.5316	1.5354	1.5388	1.5259	-0.25%
May 27, 2015	1.5355	1.5383	1.5439	1.5299	-0.19%
May 26, 2015	1.5385	1.5465	1.5479	1.5352	-0.56%
May 25, 2015	1.5471	1.5480	1.5512	1.5454	-0.12%
May 22, 2015	1.5490	1.5660	1.5691	1.5455	-1.10%
May 21, 2015	1.5662	1.5531	1.5701	1.5520	0.80%
May 20, 2015	1.5537	1.5507	1.5591	1.5470	0.17%
May 19, 2015	1.5510	1.5647	1.5671	1.5445	-0.91%
May 18, 2015	1.5653	1.5730	1.5751	1.5634	-0.45%
May 15, 2015	1.5723	1.5774	1.5809	1.5699	-0.34%
May 14, 2015	1.5776	1.5742	1.5817	1.5726	0.20%
May 13, 2015	1.5745	1.5664	1.5770	1.5631	0.47%
May 12, 2015	1.5671	1.5584	1.5717	1.5554	0.54%
May 11, 2015	1.5587	1.5444	1.5614	1.5391	0.85%
May 08, 2015	1.5456	1.5244	1.5525	1.5242	1.38%
May 07, 2015	1.5246	1.5242	1.5276	1.5162	0.01%
May 06, 2015	1.5245	1.5177	1.5292	1.5148	0.41%
May 05, 2015	1.5183	1.5119	1.5219	1.5087	0.42%
May 04, 2015	1.5120	1.5141	1.5176	1.5088	-0.14%
May 01, 2015	1.5141	1.5349	1.5398	1.5112	-1.37%
Apr 30, 2015	1.5351	1.5438	1.5492	1.5301	-0.58%
Apr 29, 2015	1.5440	1.5338	1.5500	1.5325	0.67%
Apr 28, 2015	1.5338	1.5237	1.5343	1.5174	0.66%
Apr 27, 2015	1.5238	1.5167	1.5266	1.5105	0.32%
Apr 24, 2015	1.5189	1.5053	1.5191	1.5025	0.87%
Apr 23, 2015	1.5058	1.5033	1.5071	1.4957	0.15%
Apr 22, 2015	1.5036	1.4921	1.5084	1.4910	0.74%
Apr 21, 2015	1.4926	1.4903	1.4978	1.4853	0.13%
Apr 20, 2015	1.4906	1.4957	1.4986	1.4886	-0.37%
